Elapsed_time	Temp_cum	Num_plante	Genotype	Num_talle	Ear_sumtemp	Ear_length	Ear_surface	Ear_PAR	Photosynthetic	Emerged
94.0	416.1	2	Maxwell	(1, 3, 3, 2)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 3, 3)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 3, 4, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 3, 4)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 3, 6)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 3)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 1, 1, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 1, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 1, 3)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 2, 2)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 2)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 3, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 3)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4, 5)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 4)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 5, 1, 2)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 5, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 5, 2, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 5, 2)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 5, 4)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 5)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 6, 1, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 6, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 6, 3)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 6)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 7, 2)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 7)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 8, 1)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 8)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1, 10)	24.6	0.0	0.0	0.0	True	False
94.0	416.1	2	Maxwell	(1,)	26.6	0.0	0.0	0.0	True	True
94.0	416.1	4	Maxwell	(1, 2, 1, 1, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1, 1, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1, 2, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1, 3, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1, 5)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 2, 1, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 2, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 2, 2, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 2, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 2, 4)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 3, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 3, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 3, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 4, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 4)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 5, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 5)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2, 7)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 2)	40.5	0.0	0.0	0.0	True	True
94.0	416.1	4	Maxwell	(1, 3, 1, 1, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 1, 2, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 1, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 1, 4)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 2, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 2, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 2, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 3, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 4, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 4)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3, 6)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 1, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 1, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 2, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 3, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4, 5)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 4)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 5, 1, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 5, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 5, 2, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 5, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 5, 4)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 5)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 6, 1, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 6, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 6, 3)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 6)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 7, 2)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 7)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 8, 1)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 8)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1, 10)	40.5	0.0	0.0	0.0	True	False
94.0	416.1	4	Maxwell	(1,)	49.5	0.0	0.0	0.0	True	True
95.0	416.1	1	Maxwell	(1, 2, 1, 1, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1, 1, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1, 2, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1, 3, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1, 5)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 2, 1, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 2, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 2, 2, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 2, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 2, 4)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 3, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 3, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 3, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 4, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 4)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 5, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 5)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2, 7)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 2)	26.6	0.0	0.0	0.0	True	True
95.0	416.1	1	Maxwell	(1, 3, 1, 1, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 1, 2, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 1, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 1, 4)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 2, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 2, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 2, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 3, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 4, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 4)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3, 6)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 1, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 1, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 2, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 3, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4, 5)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 4)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 5, 1, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 5, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 5, 2, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 5, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 5, 4)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 5)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 6, 1, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 6, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 6, 3)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 6)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 7, 2)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 7)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 8, 1)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 8)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1, 10)	26.6	0.0	0.0	0.0	True	False
95.0	416.1	1	Maxwell	(1,)	33.4	0.0	0.0	0.0	True	True
95.0	416.1	2	Maxwell	(1, 2, 1, 1, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1, 1, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1, 2, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1, 3, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1, 5)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 2, 1, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 2, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 2, 2, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 2, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 2, 4)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 3, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 3, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 3, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 4, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 4)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 5, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 5)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2, 7)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 2)	24.6	0.0	0.0	0.0	True	True
95.0	416.1	2	Maxwell	(1, 3, 1, 1, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 1, 2, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 1, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 1, 4)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 2, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 2, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 2, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 3, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 4, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 4)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3, 6)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 1, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 1, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 2, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 3, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4, 5)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 4)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 5, 1, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 5, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 5, 2, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 5, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 5, 4)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 5)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 6, 1, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 6, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 6, 3)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 6)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 7, 2)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 7)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 8, 1)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 8)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1, 10)	24.6	0.0	0.0	0.0	True	False
95.0	416.1	2	Maxwell	(1,)	26.6	0.0	0.0	0.0	True	True
95.0	416.1	3	Maxwell	(1,)	0.0	0.0	0.0	0.0	True	True
95.0	416.1	4	Maxwell	(1, 2, 1, 1, 1, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1, 1, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1, 1, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1, 2, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1, 3, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1, 5)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 2, 1, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 2, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 2, 2, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 2, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 2, 4)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 3, 1, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 3, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 3, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 4, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 4)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 5, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 5)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2, 7)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 2)	40.5	0.0	0.0	0.0	True	True
95.0	416.1	4	Maxwell	(1, 3, 1, 1, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 1, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 1, 2, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 1, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 1, 4)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 2, 1, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 2, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 2, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 3, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 4, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 4)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3, 6)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 1, 1, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 1, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 1, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 2, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 3, 1)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 3)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4, 5)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 4)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 5, 1, 2)	40.5	0.0	0.0	0.0	True	False
95.0	416.1	4	Maxwell	(1, 5, 1)	40.5	0.0	0.0	0.0	True	False
